package,date,tidy_depends,tidy_imports,tidy_suggests,total_tidy,tidy,n_imports,depends,imports,suggests,totalverse,totalverse_pct
utile.tables,2020-06-14,FALSE,TRUE,FALSE,1,1,5,R (≥ 3.4.0),"dplyr, purrr, rlang, tidyselect, utile.tools (≥ 0.2.5)",survival,3157,0.18348250610252237
cattonum,2020-06-15,FALSE,TRUE,FALSE,1,1,7,R (≥ 3.6.0),"dplyr (≥ 1.0.0), purrr, rlang (≥ 0.4.6), stats, tibble (≥
2.1.3), tidyselect (≥ 1.1.0), Rcpp","covr, knitr, lintr, nycflights13, ranger, rmarkdown, roxygen2, testthat",3158,0.1835406253632454
datos,2020-06-15,FALSE,TRUE,FALSE,1,1,13,R (≥ 3.5.0),"babynames, dplyr, forcats, fueleconomy, gapminder, ggplot2, Lahman, nasaweather, nycflights13, rlang, tibble, tidyr, yaml","covr, testthat (≥ 2.1.0)",3159,0.18359874462396839
funModeling,2020-06-15,FALSE,TRUE,FALSE,1,1,14,"R (≥ 3.4.0), Hmisc (≥ 3.17.1)","ROCR, ggplot2, gridExtra, pander, reshape2, scales, dplyr, lazyeval, utils, RColorBrewer, moments, entropy, cli, stringr","knitr, rmarkdown",3160,0.18365686388469138
gemlog,2020-06-15,FALSE,FALSE,FALSE,0,0,0,signal,NA,NA,3160,0.18365686388469138
mds,2020-06-15,FALSE,TRUE,FALSE,1,1,3,R (≥ 2.10),"stats, parsedate, lubridate","testthat, knitr, rmarkdown",3161,0.1837149831454144
pksensi,2020-06-15,FALSE,TRUE,FALSE,1,1,10,R (≥ 3.6),"ggplot2, data.table, deSolve, dplyr, getPass, magrittr, foreach, parallel, doParallel, reshape","knitr, rmarkdown, testthat",3162,0.1837731024061374
quint,2020-06-15,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.0.2), partykit, Formula, rpart, stats, grid, utils, graphics",NA,"knitr, rmarkdown",3162,0.1837731024061374
rmweather,2020-06-15,FALSE,TRUE,FALSE,1,1,11,R (≥ 3.2.0),"dplyr, ggplot2, lubridate, magrittr, pdp, purrr, ranger, stringr, strucchange, tibble, viridis","testthat, openair",3163,0.1838312216668604
tigerstats,2020-06-15,FALSE,TRUE,FALSE,1,1,6,"R (≥ 3.0), abd, mosaic, mosaicData","ggplot2, lattice, manipulate, MASS, methods, rlang","knitr, shiny, shinyjs",3164,0.1838893409275834
trajectories,2020-06-15,FALSE,FALSE,FALSE,0,0,8,R (≥ 3.0.0),"stats, utils, graphics, methods, lattice, sp (≥ 1.1-0), spacetime (≥ 1.0-0), zoo","rgdal, rgeos, OpenStreetMap, RCurl, rjson, adehabitatLT, xts, knitr, rgl, forecast, MASS, spatstat, taxidata",3164,0.1838893409275834
vioplot,2020-06-15,FALSE,FALSE,TRUE,1,1,0,"sm, zoo",NA,"base, ggplot2, RColorBrewer, knitr, rmarkdown, testthat",3165,0.1839474601883064
xSub,2020-06-15,FALSE,TRUE,FALSE,1,1,3,R (≥ 3.3.2),"countrycode, haven, RCurl",NA,3166,0.1840055794490294
aftgee,2020-06-16,FALSE,FALSE,FALSE,0,0,6,R (≥ 3.4.0),"methods, parallel, geepack, survival, BB, MASS",NA,3166,0.1840055794490294
bcfrailph,2020-06-16,FALSE,FALSE,FALSE,0,0,1,"R (≥ 3.6.0), survival",stats,NA,3166,0.1840055794490294
BNPmix,2020-06-16,FALSE,TRUE,FALSE,1,1,6,R (≥ 3.5.0),"methods, stats, ggplot2, coda, Rcpp, ggpubr",NA,3167,0.18406369870975242
docdescriptR,2020-06-16,FALSE,TRUE,FALSE,1,1,14,R (≥ 3.1.0),"officer, nortest, flextable, broom, tictoc, stats, utils, DescTools, magrittr, dplyr, grDevices, graphics, plotrix, Rdpack",NA,3168,0.18412181797047542
docinfeR,2020-06-16,FALSE,TRUE,FALSE,1,1,8,R (≥ 3.1.0),"officer, nortest, flextable, broom, tictoc, stats, utils, Rdpack",NA,3169,0.1841799372311984
DysPIAData,2020-06-16,FALSE,FALSE,FALSE,0,0,0,R (≥ 3.5),NA,NA,3169,0.1841799372311984
edbuildmapr,2020-06-16,FALSE,TRUE,FALSE,1,1,7,NA,"dplyr, magrittr, spdep, sf (≥ 0.9-1), stringr, tidyselect (≥
1.0.0), tmap (≥ 3.0)",NA,3170,0.18423805649192143
funLBM,2020-06-16,TRUE,FALSE,FALSE,1,1,0,"fda, parallel, funFEM, abind, ggplot2, R (≥ 3.4.0)",NA,NA,3171,0.18429617575264443
gfcanalysis,2020-06-16,FALSE,TRUE,FALSE,1,1,11,"R (≥ 3.5.0), raster, methods","rgdal, geosphere, RCurl, rgeos, plyr, ggplot2, grid, sp, stringr, animation, rasterVis",sf,3172,0.18435429501336742
GomoGomonoMi,2020-06-16,FALSE,FALSE,FALSE,0,0,2,NA,"htmltools, glue",NA,3172,0.18435429501336742
molic,2020-06-16,FALSE,TRUE,TRUE,2,1,6,R (≥ 3.5.0),"Rcpp, doParallel, foreach, ggplot2, ggridges, ess","knitr, rmarkdown, pander, dplyr, testthat, igraph",3173,0.18441241427409044
pivottabler,2020-06-16,FALSE,TRUE,TRUE,2,1,5,R (≥ 3.3.0),"R6 (≥ 2.2.0), dplyr (≥ 0.5.0), data.table (≥ 1.10.0), htmltools (≥ 0.3.5), htmlwidgets (≥ 0.8)","ggplot2 (≥ 2.2.0), jsonlite (≥ 1.1), lubridate (≥ 1.5.0), listviewer (≥ 1.4.0), openxlsx (≥ 4.0.17), basictabler (≥
0.2.0), shiny, knitr, rmarkdown, testthat",3174,0.18447053353481344
provParseR,2020-06-16,FALSE,TRUE,FALSE,1,1,2,R (≥ 3.3),"jsonlite, methods",testthat,3175,0.18452865279553643
rpql,2020-06-16,FALSE,FALSE,FALSE,0,0,6,NA,"gamlss.dist, lme4, Matrix, MASS, mvtnorm, Rcpp",nlme,3175,0.18452865279553643
RSBJson,2020-06-16,FALSE,TRUE,FALSE,1,1,1,NA,jsonlite,NA,3176,0.18458677205625945
sparrpowR,2020-06-16,FALSE,FALSE,TRUE,1,1,11,"R (≥ 3.5.0), spatstat","doParallel, fields, foreach, graphics, grDevices, parallel, raster, sp, sparr, stats, utils","tidyverse, testthat, spelling, R.rsp",3177,0.18464489131698245
STB,2020-06-16,FALSE,FALSE,FALSE,0,0,7,R (≥ 3.2.2),"stats, graphics, grDevices, Matrix, methods, VCA (≥ 1.3.1), parallel",NA,3177,0.18464489131698245
VFP,2020-06-16,FALSE,FALSE,FALSE,0,0,6,"R (≥ 3.1.0), gnm","VCA, MASS, utils, stats, graphics, grDevices","RUnit, knitr, rmarkdown, prettydoc",3177,0.18464489131698245
WikidataQueryServiceR,2020-06-16,FALSE,TRUE,FALSE,1,1,8,R (≥ 3.1.2),"httr (≥ 1.2.1), dplyr (≥ 1.0.0), jsonlite (≥ 1.2), WikipediR (≥ 1.5.0), ratelimitr (≥ 0.4.1), purrr (≥ 0.3.4), readr (≥ 1.3.1), rex (≥ 1.2.0)","testthat (≥ 2.3.0), lintr (≥ 2.0.1)",3178,0.18470301057770544
bold,2020-06-17,FALSE,TRUE,FALSE,1,1,8,NA,"xml2, crul (≥ 0.3.8), stringr, jsonlite, reshape, plyr, data.table, tibble","sangerseqR, knitr, testthat, vcr (≥ 0.5.4)",3179,0.18476112983842846
brm,2020-06-17,FALSE,FALSE,FALSE,0,0,1,NA,stats,"knitr, rmarkdown",3179,0.18476112983842846
bupaR,2020-06-17,FALSE,TRUE,FALSE,1,1,13,NA,"magrittr, dplyr, data.table, shiny, miniUI, purrr, tidyr, glue, forcats, rlang, eventdataR (≥ 0.2.0), stringr, lubridate",testthat,3180,0.18481924909915146
LSD,2020-06-17,FALSE,FALSE,FALSE,0,0,0,NA,NA,NA,3180,0.18481924909915146
rosetteApi,2020-06-17,FALSE,TRUE,FALSE,1,1,2,R (≥ 3.1.0),"httr, jsonlite","knitr, rmarkdown, testthat",3181,0.18487736835987445
seqest,2020-06-17,FALSE,FALSE,FALSE,0,0,8,NA,"Rcpp (≥ 1.0.2), geepack, mvtnorm, nnet, VGAM, MASS, foreach, stats",NA,3181,0.18487736835987445
textreadr,2020-06-17,FALSE,TRUE,FALSE,1,1,11,R (≥ 3.2.2),"antiword, curl, data.table, pdftools, readxl, rvest, striprtf, textshape, tools, utils, xml2","tesseract, testthat",3182,0.18493548762059747
VCA,2020-06-17,FALSE,FALSE,FALSE,0,0,7,R (≥ 3.0.0),"stats, graphics, grDevices, lme4, Matrix, methods, numDeriv","VFP, STB, knitr, rmarkdown, prettydoc",3182,0.18493548762059747
WEGE,2020-06-17,FALSE,FALSE,FALSE,0,0,5,NA,"sf, sp, raster, stats, utils",NA,3182,0.18493548762059747
ZVCV,2020-06-17,FALSE,TRUE,TRUE,2,1,8,NA,"Rcpp (≥ 0.11.0), glmnet, abind, mvtnorm, stats, Rlinsolve, magrittr, dplyr","partitions, ggplot2, ggthemes",3183,0.18499360688132047
adjclust,2020-06-18,FALSE,FALSE,FALSE,0,0,8,R (≥ 2.10.0),"stats, graphics, grDevices, Matrix, matrixStats, methods, utils, capushe","knitr, testthat, rmarkdown, rioja, HiTC, snpStats, BiocGenerics",3183,0.18499360688132047
fuel,2020-06-18,FALSE,FALSE,FALSE,0,0,1,NA,stats,NA,3183,0.18499360688132047
kelvin,2020-06-18,FALSE,FALSE,FALSE,0,0,1,R (≥ 2.10.1),Bessel (≥ 0.5-4),"knitr, rmarkdown, testthat",3183,0.18499360688132047
lmfor,2020-06-18,FALSE,FALSE,FALSE,0,0,0,"R (≥ 2.10), stats4, nlme, spatstat, grDevices, graphics, stats, magic",NA,lme4,3183,0.18499360688132047
mdw,2020-06-18,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.5.0),"kyotil, MASS, Matrix","R.rsp, RUnit, Rmosek, mvtnorm, MethylCapSig, gtools",3183,0.18499360688132047
MPsychoR,2020-06-18,FALSE,FALSE,FALSE,0,0,2,R (≥ 3.0.2),"graphics, stats",NA,3183,0.18499360688132047
OpenImageR,2020-06-18,FALSE,FALSE,FALSE,0,0,8,R (≥ 3.2.3),"Rcpp (≥ 0.12.17), graphics, grid, shiny, jpeg, png, tiff, R6","testthat, knitr, rmarkdown, covr",3183,0.18499360688132047
rbi.helpers,2020-06-18,FALSE,TRUE,FALSE,1,1,4,rbi (≥ 0.10.0),"data.table, lubridate, reshape2, Matrix","R.rsp, testthat, covr (≥ 3.2.0), stringi",3184,0.18505172614204346
regress,2020-06-18,FALSE,FALSE,FALSE,0,0,0,NA,NA,"nlme, MASS",3184,0.18505172614204346
RNeXML,2020-06-18,FALSE,TRUE,TRUE,2,1,11,"R (≥ 3.0.0), ape (≥ 3.1), methods (≥ 3.0.0)","XML (≥ 3.95), plyr (≥ 1.8), reshape2 (≥ 1.2.2), httr (≥
0.3), uuid (≥ 0.1-1), dplyr (≥ 0.5.0), lazyeval (≥ 0.1.0), tidyr (≥ 0.3.1), stringr (≥ 1.0), stringi, xml2","spelling, rdflib, geiger (≥ 2.0), phytools (≥ 0.3.93), knitr (≥ 1.5), rfigshare (≥ 0.3.0), knitcitations (≥ 1.0.1), testthat (≥ 0.10.0), rmarkdown (≥ 0.3.3), rlang, xslt, covr, taxadb",3185,0.18510984540276648
selac,2020-06-18,FALSE,FALSE,FALSE,0,0,16,NA,"ape, deSolve, nloptr, nnet, data.table, expm, MASS, Matrix, methods, parallel, phangorn, seqinr, statmod, zoo, RColorBrewer, GenSA","testthat, igraph, phytools",3185,0.18510984540276648
sigmajs,2020-06-18,FALSE,TRUE,FALSE,1,1,10,R (≥ 2.10),"htmlwidgets, dplyr (≥ 0.7.0), magrittr, shiny, jsonlite, igraph, htmltools, purrr, scales, crosstalk",testthat,3186,0.18516796466348948
tealeaves,2020-06-18,FALSE,TRUE,TRUE,2,1,11,"R (≥ 3.5.0), units (≥ 0.6.0)","checkmate (≥ 2.0.0), crayon (≥ 1.3.0), dplyr (≥ 1.0.0), furrr (≥ 0.1.0), future (≥ 1.10.0), glue (≥ 1.3.0), magrittr (≥ 1.5.0), methods (≥ 3.5.0), purrr (≥ 0.3.0), rlang (≥
0.4.0), stringr (≥ 1.4.0)","testthat, knitr, rmarkdown, tidyr, ggplot2, covr",3187,0.18522608392421247
texreg,2020-06-18,FALSE,TRUE,TRUE,2,1,3,R (≥ 3.5),"methods, stats, httr","broom (≥ 0.4.2), coda (≥ 0.19.2), ggplot2 (≥ 3.1.0), huxtable (≥ 4.2.0), knitr (≥ 1.22), rmarkdown (≥ 1.12.3), sandwich (≥ 2.3-1), testthat (≥ 2.0.0), lmtest (≥ 0.9-34)",3188,0.1852842031849355
ToolsForCoDa,2020-06-18,FALSE,FALSE,FALSE,0,0,0,"R (≥ 1.8.0), MASS, calibrate, robCompositions",NA,NA,3188,0.1852842031849355
wiesbaden,2020-06-18,FALSE,TRUE,TRUE,2,1,7,R (≥ 3.3.1),"httr (≥ 1.2.1), xml2 (≥ 1.0.0), stringr (≥ 1.1.0), stringi (≥ 1.4.0), readr (≥ 1.0.0), jsonlite (≥ 1.6.0), keyring (≥
1.1.0)","knitr, rmarkdown, tidyverse",3189,0.18534232244565849
xpectr,2020-06-18,FALSE,TRUE,FALSE,1,1,13,R (≥ 3.5.0),"clipr (≥ 0.7.0), checkmate (≥ 2.0.0), dplyr, fansi (≥
0.4.1), lifecycle, plyr, rlang, rstudioapi (≥ 0.10), stats, testthat (≥ 2.3.1), tibble, utils, withr (≥ 2.0.0)","data.table, knitr, rmarkdown",3190,0.1854004417063815
BAMBI,2020-06-19,FALSE,FALSE,FALSE,0,0,20,R (≥ 3.2.0),"stats, stats4, graphics, lattice, grDevices, Rcpp, tcltk, qrng, mvtnorm, gtools, parallel, label.switching, methods, coda, future.apply, loo (≥ 2.1.0), RColorBrewer, bridgesampling, scales, numDeriv","future, gridExtra",3190,0.1854004417063815
calibrate,2020-06-19,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.5.0), MASS",NA,NA,3190,0.1854004417063815
dccvalidator,2020-06-19,FALSE,TRUE,TRUE,2,1,22,"R (≥ 3.4), shinyBS","config, ggplot2, glue, golem, htmltools, knitr, markdown, purrr, reactable, readr, readxl, reticulate, rlang, shiny, shinydashboard, shinyjs, skimr, stats, tibble, tools, utils, visdat","covr, jsonlite, jsonvalidate, rmarkdown (≥ 1.16.2), stringr, testthat, withr",3191,0.1854585609671045
define,2020-06-19,FALSE,FALSE,FALSE,0,0,5,NA,"Hmisc, SASxport, encode, spec, latexpdf",NA,3191,0.1854585609671045
EMSC,2020-06-19,FALSE,FALSE,FALSE,0,0,1,R (≥ 2.10),pracma,NA,3191,0.1854585609671045
Gammareg,2020-06-19,FALSE,FALSE,FALSE,0,0,0,R (≥ 4.0.0),NA,NA,3191,0.1854585609671045
mashr,2020-06-19,FALSE,FALSE,FALSE,0,0,8,"R (≥ 3.3.0), ashr (≥ 2.2-22)","assertthat, utils, stats, plyr, rmeta, Rcpp (≥ 0.12.11), mvtnorm, abind","MASS, REBayes, corrplot, testthat, kableExtra, knitr, rmarkdown, profmem",3191,0.1854585609671045
mathpix,2020-06-19,FALSE,TRUE,FALSE,1,1,7,R (≥ 3.3.0),"purrr, base64enc, httr, rstudioapi, texPreview, magick, utils","testthat, covr",3192,0.1855166802278275
MoTBFs,2020-06-19,FALSE,FALSE,FALSE,0,0,6,R (≥ 3.2.0),"quadprog, lpSolve, bnlearn, methods, ggm, Matrix",NA,3192,0.1855166802278275
mratios,2020-06-19,FALSE,FALSE,FALSE,0,0,5,R (≥ 2.12.0),"mvtnorm, multcomp, survival, survPresmooth, stats",nlme,3192,0.1855166802278275
openblender,2020-06-19,TRUE,FALSE,FALSE,1,1,0,"R (≥ 3.3.3), httr (≥ 1.4.1), jsonlite (≥ 1.5)",NA,NA,3193,0.18557479948855052
quantilogram,2020-06-19,FALSE,FALSE,FALSE,0,0,4,R (≥ 2.10),"quantreg, SparseM, stats, np",NA,3193,0.18557479948855052
rLFT,2020-06-19,FALSE,FALSE,TRUE,1,1,0,"R (≥ 3.3.0), Rcpp (≥ 1.0.2), sf (≥ 0.9-1)",NA,"testthat, knitr, rmarkdown, ggplot2",3194,0.1856329187492735
semnova,2020-06-19,FALSE,FALSE,FALSE,0,0,6,R (≥ 3.4.0),"lavaan, Matrix, parallel, MASS, stats, methods","testthat, knitr, rmarkdown",3194,0.1856329187492735
unifed,2020-06-19,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.1), methods",NA,"knitr, rmarkdown, testthat, rstan, data.table",3194,0.1856329187492735
emg,2020-06-20,FALSE,FALSE,FALSE,0,0,0,"R (≥ 1.8.0), stats, stats4, moments",NA,NA,3194,0.1856329187492735
flipscores,2020-06-20,FALSE,FALSE,FALSE,0,0,5,NA,"flip, car, MASS, plyr, methods",NA,3194,0.1856329187492735
lacm,2020-06-20,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.4.0),"graphics, numDeriv, statmod, stats",NA,3194,0.1856329187492735
sld,2020-06-20,FALSE,FALSE,FALSE,0,0,0,"stats, lmom",NA,graphics,3194,0.1856329187492735
spex,2020-06-20,FALSE,FALSE,FALSE,0,0,7,R (≥ 3.2.5),"methods, quadmesh, raster, reproj, sp, stats, crsmeta","covr, testthat (≥ 2.1.0)",3194,0.1856329187492735
EnvCpt,2020-06-21,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.3), changepoint (≥ 2.2.2), grDevices, MASS, methods, stats, utils, zoo",NA,testthat,3194,0.1856329187492735
ggsoccer,2020-06-21,FALSE,TRUE,FALSE,1,1,1,R (≥ 3.3.0),ggplot2,"testthat (≥ 2.1.0), pkgdown",3195,0.1856910380099965
glmm,2020-06-21,FALSE,FALSE,FALSE,0,0,4,"R (≥ 3.5), trust, mvtnorm, Matrix, parallel, doParallel","stats, foreach, itertools, utils",knitr,3195,0.1856910380099965
RcppGSL,2020-06-21,FALSE,FALSE,FALSE,0,0,2,NA,"Rcpp (≥ 0.11.0), stats",tinytest,3195,0.1856910380099965
BayesianPower,2020-06-22,FALSE,FALSE,FALSE,0,0,0,NA,NA,"knitr, rmarkdown, testthat",3195,0.1856910380099965
civis,2020-06-22,FALSE,TRUE,TRUE,2,1,7,R (≥ 3.2.0),"future (≥ 1.8.0), httr, jsonlite, methods, memoise, stats, utils","feather, ggplot2, knitr, rmarkdown, roxygen2, mockery, R.utils, rstudioapi, testthat, yaml",3196,0.18574915727071953
coxphw,2020-06-22,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.0.2), survival",NA,"knitr, rmarkdown, testthat",3196,0.18574915727071953
drf,2020-06-22,FALSE,FALSE,FALSE,0,0,5,R (≥ 3.5.0),"fastDummies, Matrix, methods, Rcpp (≥ 0.12.15), spatstat","DiagrammeR, testthat",3196,0.18574915727071953
ExcelFunctionsR,2020-06-22,FALSE,TRUE,FALSE,1,1,6,R (≥ 2.10),"stringr, tidyr, lubridate, roperators, plyr, stats",testthat,3197,0.18580727653144252
fplyr,2020-06-22,FALSE,FALSE,FALSE,0,0,2,data.table (≥ 1.1.4),"iotools (≥ 0.2.5), parallel (≥ 3.5.1)","testthat, knitr, rmarkdown",3197,0.18580727653144252
pdfminer,2020-06-22,FALSE,TRUE,FALSE,1,1,2,NA,"checkmate, jsonlite","PythonInR, RSQLite",3198,0.18586539579216552
phylolm,2020-06-22,FALSE,FALSE,FALSE,0,0,1,"R (≥ 4.0), ape",future.apply,testthat,3198,0.18586539579216552
pingr,2020-06-22,FALSE,FALSE,FALSE,0,0,2,NA,"processx, utils","covr, testthat",3198,0.18586539579216552
PLNmodels,2020-06-22,FALSE,TRUE,FALSE,1,1,17,R (≥ 3.4),"methods, stats, MASS, parallel, R6, glassoFast, Matrix, Rcpp, nloptr (≥ 1.2.0), igraph, grid, gridExtra, dplyr, tidyr, ggplot2, corrplot, magrittr","knitr, rmarkdown, testthat, covr, pkgdown, biomformat, phyloseq, spelling",3199,0.18592351505288854
timeR,2020-06-22,FALSE,TRUE,FALSE,1,1,2,R (≥ 3.1.0),"R6, lubridate","knitr, rmarkdown, testthat",3200,0.18598163431361153
aif360,2020-06-23,FALSE,TRUE,FALSE,1,1,2,NA,"reticulate, rstudioapi",testthat,3201,0.18603975357433453
AmesHousing,2020-06-23,FALSE,TRUE,FALSE,1,1,2,R (≥ 2.10),"dplyr, magrittr",covr,3202,0.18609787283505755
BayesGWQS,2020-06-23,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.6.0),"coda, stats, rjags","R2OpenBUGS, testthat",3202,0.18609787283505755
cate,2020-06-23,FALSE,FALSE,TRUE,1,1,7,NA,"Matrix, MASS, esaBcv, ruv, sva, corpcor, leapp","knitr, ggplot2, gridExtra",3203,0.18615599209578054
ExtractTrainData,2020-06-23,FALSE,FALSE,FALSE,0,0,1,"raster, rgdal, sp",rgeos,NA,3203,0.18615599209578054
geojson,2020-06-23,FALSE,TRUE,TRUE,2,1,7,NA,"methods, sp, jsonlite (≥ 1.6), protolite (≥ 1.8), jqr (≥
1.1.0), magrittr, lazyeval","geojsonlint (≥ 0.2.0), tibble, testthat, knitr, rmarkdown, sf, stringi",3204,0.18621411135650354
ggforce,2020-06-23,TRUE,TRUE,FALSE,2,1,13,"ggplot2 (≥ 3.0.0), R (≥ 3.3.0)","Rcpp (≥ 0.12.2), grid, scales, MASS, tweenr (≥ 0.1.5), gtable, rlang, polyclip, stats, grDevices, tidyselect, withr, utils","sessioninfo, concaveman, deldir, reshape2, units (≥ 0.4-6), covr",3205,0.18627223061722656
gower,2020-06-23,FALSE,FALSE,FALSE,0,0,0,NA,NA,tinytest (≥ 0.9.3),3205,0.18627223061722656
KGode,2020-06-23,FALSE,FALSE,FALSE,0,0,5,R (≥ 3.2.0),"R6, pracma, pspline, mvtnorm, graphics",NA,3205,0.18627223061722656
longurl,2020-06-23,FALSE,TRUE,FALSE,1,1,1,R (≥ 3.6.0),httr,tinytest,3206,0.18633034987794955
merTools,2020-06-23,FALSE,TRUE,FALSE,1,1,8,"R (≥ 3.0.2), arm, lme4 (≥ 1.1-11), methods","dplyr, mvtnorm, foreach, shiny, abind, ggplot2, blme, broom.mixed","testthat, knitr, rmarkdown, parallel, nlme, future.apply, rstanarm, Amelia, DT",3207,0.18638846913867255
mgc,2020-06-23,FALSE,FALSE,TRUE,1,1,6,R (≥ 3.4.0),"stats, MASS, abind, boot, energy, raster","testthat (≥ 2.1.0), ggplot2, reshape2, knitr, rmarkdown",3208,0.18644658839939557
ReadDIM,2020-06-23,TRUE,FALSE,FALSE,1,1,3,"raster, stringr","rgdal, rgeos, sp",NA,3209,0.18650470766011856
RecurRisk,2020-06-23,FALSE,FALSE,FALSE,0,0,4,R (≥ 3.6.0),"SEER2R, flexsurvcure, stats, survival",NA,3209,0.18650470766011856
regions,2020-06-23,FALSE,TRUE,FALSE,1,1,13,R (≥ 2.10),"dplyr, testthat, magrittr, countrycode, tidyselect, utils, purrr, rlang, glue, stats, tidyr, readxl, stringr","knitr, rmarkdown, covr, spelling",3210,0.18656282692084156
sbfc,2020-06-23,FALSE,FALSE,FALSE,0,0,3,"R (≥ 2.10), DiagrammeR","Rcpp (≥ 0.12.2), Matrix, discretization",NA,3210,0.18656282692084156
sbw,2020-06-23,FALSE,FALSE,FALSE,0,0,2,"R (≥ 3.2), Matrix, quadprog, slam","MASS, spatstat","knitr, rmarkdown",3210,0.18656282692084156
SpaDES.tools,2020-06-23,FALSE,TRUE,TRUE,2,1,16,R (≥ 3.5.0),"backports, checkmate (≥ 1.8.2), CircStats (≥ 0.2-4), data.table (≥ 1.10.4), fastmatch (≥ 1.1-0), fpCompare (≥
0.2.1), magrittr, methods, parallel, quickPlot, raster (≥
2.5-8), Rcpp (≥ 0.12.12), reproducible (≥ 0.2.0), rgeos, sp (≥ 1.2-4), stats","animation, DEoptim (≥ 2.2-4), dplyr, fasterize, ff (≥
2.2-13), ffbase (≥ 0.12.3), gdalUtils, knitr, mgcv, RandomFields (≥ 3.1.24), RColorBrewer (≥ 1.1-2), rmarkdown, sf, testthat (≥ 1.0.2)",3211,0.18662094618156458
ssrn,2020-06-23,FALSE,TRUE,FALSE,1,1,7,R (≥ 3.2.0),"dplyr (≥ 1.0.0), magrittr (≥ 1.5), purrr (≥ 0.3.4), rlang (≥ 0.4.6), stringr (≥ 1.4.0), tibble (≥ 3.0.1), tidyr (≥
1.1.0)","testthat, scanstatistics",3212,0.18667906544228757
tvReg,2020-06-23,FALSE,FALSE,FALSE,0,0,4,"R (≥ 3.6), Matrix, graphics, stats (≥ 2.14.0), methods, plm","systemfit (≥ 1.1-20), MASS, vars, bvarsv","knitr, rmarkdown",3212,0.18667906544228757
txtq,2020-06-23,FALSE,FALSE,TRUE,1,1,3,NA,"base64url, filelock (≥ 1.0.2), R6","parallel, purrr, testthat (≥ 2.1.0)",3213,0.18673718470301057
unitedR,2020-06-23,FALSE,FALSE,FALSE,0,0,0,"R (≥ 3.1.2), methods, plyr",NA,"testthat, knitr",3213,0.18673718470301057
vapour,2020-06-23,FALSE,FALSE,TRUE,1,1,2,R (≥ 3.3.0),"Rcpp, utils","covr, dplyr, geojsonsf, testthat, knitr, rbenchmark, rmarkdown, spelling",3214,0.1867953039637336
adapt4pv,2020-06-24,FALSE,FALSE,FALSE,0,0,4,"R (≥ 3.6.0), Matrix (≥ 1.0-6), glmnet (≥ 3.0-2)","speedglm, xgboost, doParallel, foreach",NA,3214,0.1867953039637336
algo,2020-06-24,FALSE,TRUE,FALSE,1,1,3,NA,"glue, htmltools, jsonlite","knitr, rmarkdown",3215,0.18685342322445658
BSS,2020-06-24,FALSE,FALSE,FALSE,0,0,3,NA,"hypergeo, MASS, phangorn",testthat,3215,0.18685342322445658
docopt,2020-06-24,FALSE,FALSE,FALSE,0,0,1,NA,methods,testthat,3215,0.18685342322445658
doubt,2020-06-24,FALSE,FALSE,FALSE,0,0,3,R (≥ 3.1.0),"utils, methods, unglue","testthat (≥ 2.1.0), covr",3215,0.18685342322445658
flexdashboard,2020-06-24,FALSE,TRUE,FALSE,1,1,7,R (≥ 3.0.2),"tools, jsonlite, htmltools, knitr (≥ 1.13), htmlwidgets (≥
0.6), rmarkdown (≥ 1.10.3), shiny (≥ 0.13)",testthat,3216,0.18691154248517958
geostatsp,2020-06-24,FALSE,FALSE,FALSE,0,0,4,"Matrix (≥ 1.2.0), raster, sp, R (≥ 3.5.0)","abind, numDeriv, methods, stats","RandomFields (≥ 3.3.4), rgdal, parallel, mapmisc, ellipse, pracma, knitr",3216,0.18691154248517958
ggraptR,2020-06-24,TRUE,FALSE,FALSE,1,1,0,"dplyr (≥ 0.7.5), ggplot2 (≥ 2.2.0), pacman (≥ 0.4.6), purrr (≥ 0.2.4), shiny (≥ 0.12.2)",NA,"knitr, markdown",3217,0.1869696617459026
googleAnalyticsR,2020-06-24,FALSE,TRUE,FALSE,1,1,15,R (≥ 3.3.0),"assertthat (≥ 0.2.0), cli (≥ 2.0.2), dplyr (≥ 0.8.0), googleAuthR (≥ 1.3.0), httr (≥ 1.3.1), jsonlite (≥ 1.5), magrittr (≥ 1.5), memoise, methods, purrr (≥ 0.2.2), rlang (≥ 0.1.0), stats, tibble (≥ 2.0.1), tidyr (≥ 1.0.0), utils","bigQueryR (≥ 0.3.1), covr, formatR, ganalytics, googleCloudStorageR (≥ 0.2.0), htmlwidgets, knitr, miniUI (≥
0.1.1), rmarkdown, shiny (≥ 0.13.2), testthat",3218,0.1870277810066256
hySpc.testthat,2020-06-24,FALSE,FALSE,FALSE,0,0,0,testthat,NA,NA,3218,0.1870277810066256
interactionR,2020-06-24,FALSE,FALSE,FALSE,0,0,4,R (≥ 2.10),"msm, car, officer, flextable",testthat (≥ 2.1.0),3218,0.1870277810066256
